zcta,name,state,population_2020,latitude,longitude,grid_distance_km,smoke_days_aqi101_equiv,mean_smoke_pm25_ug_m3,population_days
26136,ZCTA5 26136,WV,426,38.963641,-81.132249,5.672,0,1.157,0
26137,ZCTA5 26137,WV,811,38.995583,-81.0494,5.914,0,1.157,0
26138,ZCTA5 26138,WV,134,39.023425,-81.206015,6.854,0,1.174,0
26141,ZCTA5 26141,WV,392,38.933552,-81.24588,4.68,0,1.174,0
26142,ZCTA5 26142,WV,2455,39.206851,-81.444752,7.562,0,1.16,0
26143,ZCTA5 26143,WV,4037,39.056366,-81.372736,8.134,0,1.166,0
26146,ZCTA5 26146,WV,1100,39.457065,-81.036844,10.603,0,1.199,0
26147,ZCTA5 26147,WV,1711,38.90016,-81.077546,5.033,0,1.157,0
26148,ZCTA5 26148,WV,158,39.058499,-81.182808,7.25,0,1.168,0
26149,ZCTA5 26149,WV,2140,39.483305,-80.825642,8.198,0,1.229,0
26150,ZCTA5 26150,WV,5811,39.157283,-81.535898,4.85,0,1.13,0
26151,ZCTA5 26151,WV,467,38.879222,-81.172051,10.138,0,1.169,0
26152,ZCTA5 26152,WV,129,39.010062,-81.195907,6.432,0,1.174,0
26155,ZCTA5 26155,WV,8095,39.630056,-80.763963,6.287,0,1.261,0
26159,ZCTA5 26159,WV,2598,39.598891,-80.921996,7.869,0,1.294,0
26160,ZCTA5 26160,WV,900,38.981202,-81.412057,3.506,0,1.166,0
26161,ZCTA5 26161,WV,374,39.180564,-81.2482,7.452,0,1.168,0
26164,ZCTA5 26164,WV,7674,39.013355,-81.694848,6.565,0,1.146,0
26167,ZCTA5 26167,WV,738,39.538939,-80.743385,5.9,0,1.229,0
26169,ZCTA5 26169,WV,772,39.072207,-81.571589,6.191,0,1.146,0
26170,ZCTA5 26170,WV,6296,39.358255,-81.167847,5.663,0,1.199,0
26175,ZCTA5 26175,WV,3077,39.537188,-80.974755,5.544,0,1.248,0
26178,ZCTA5 26178,WV,402,39.058252,-81.038103,3.365,0,1.165,0
26180,ZCTA5 26180,WV,2199,39.194913,-81.3663,6.051,0,1.16,0
26181,ZCTA5 26181,WV,5938,39.209325,-81.664463,7.651,0,1.13,0
26184,ZCTA5 26184,WV,2237,39.294993,-81.35272,1.011,0,1.175,0
26187,ZCTA5 26187,WV,6209,39.373282,-81.447087,10.504,0,1.128,0
26201,ZCTA5 26201,WV,19008,39.001947,-80.197409,9.468,0,1.171,0
26202,ZCTA5 26202,WV,568,38.21016,-80.629572,9.032,0,1.2,0
26203,ZCTA5 26203,WV,341,38.548476,-80.58844,2.36,0,1.174,0
26205,ZCTA5 26205,WV,3337,38.326803,-80.650399,5.484,0,1.2,0
26206,ZCTA5 26206,WV,2623,38.442315,-80.532153,8.524,0,1.225,0
26208,ZCTA5 26208,WV,850,38.325171,-80.498788,8.203,0,1.19,0
26209,ZCTA5 26209,WV,203,38.428758,-79.988943,7.446,0,1.186,0
26215,ZCTA5 26215,WV,132,38.707115,-80.374949,3.019,0,1.168,0
26217,ZCTA5 26217,WV,286,38.611008,-80.446813,8.63,0,1.181,0
26218,ZCTA5 26218,WV,2680,38.844938,-80.266223,6.571,0,1.184,0
26222,ZCTA5 26222,WV,477,38.660184,-80.343304,3.627,0,1.168,0
26224,ZCTA5 26224,WV,176,38.74031,-80.182939,6.245,0,1.175,0
26228,ZCTA5 26228,WV,110,38.754405,-80.370949,8.17,0,1.184,0
26230,ZCTA5 26230,WV,90,38.671854,-80.175706,3.001,0,1.168,0
26234,ZCTA5 26234,WV,1122,38.773784,-80.31511,5.761,0,1.184,0
26236,ZCTA5 26236,WV,48,38.744665,-80.234661,8.767,0,1.175,0
26237,ZCTA5 26237,WV,574,38.845411,-80.15068,5.997,0,1.175,0
26238,ZCTA5 26238,WV,796,39.108814,-80.174014,7.099,0,1.166,0
26241,ZCTA5 26241,WV,13931,38.932602,-79.788254,7.784,0,1.182,0
26250,ZCTA5 26250,WV,5448,39.033465,-79.962538,6.522,0,1.178,0
26253,ZCTA5 26253,WV,3229,38.781095,-79.867788,9.13,0,1.145,0
26254,ZCTA5 26254,WV,346,38.880658,-79.662794,7.311,0,1.182,0
26257,ZCTA5 26257,WV,701,38.91917,-80.003647,6.673,0,1.187,0
26259,ZCTA5 26259,WV,316,38.802875,-79.896073,8.01,0,1.178,0
26260,ZCTA5 26260,WV,1261,39.08233,-79.424054,6.639,0,1.155,0
26261,ZCTA5 26261,WV,2300,38.202795,-80.545156,6.948,0,1.19,0
26263,ZCTA5 26263,WV,405,38.949002,-79.437255,8.111,0,1.163,0
26264,ZCTA5 26264,WV,540,38.575715,-79.827131,1.085,0,1.165,0
26266,ZCTA5 26266,WV,239,38.412307,-80.475832,2.652,0,1.225,0
26267,ZCTA5 26267,WV,556,38.947718,-80.091877,2.358,0,1.206,0
26268,ZCTA5 26268,WV,41,38.748961,-79.738897,4.804,0,1.145,0
26269,ZCTA5 26269,WV,1001,39.10561,-79.620053,6.732,0,1.151,0
26270,ZCTA5 26270,WV,666,38.863365,-79.577829,3.046,0,1.137,0
26271,ZCTA5 26271,WV,239,39.034698,-79.558784,6.782,0,1.163,0
26273,ZCTA5 26273,WV,1964,38.624994,-79.967513,3.866,0,1.164,0
26275,ZCTA5 26275,WV,609,38.976177,-79.951043,8.389,0,1.187,0
26276,ZCTA5 26276,WV,398,39.025525,-79.772894,6.022,0,1.209,0
26278,ZCTA5 26278,WV,600,38.825363,-80.030486,8.953,0,1.178,0
26280,ZCTA5 26280,WV,1490,38.729568,-80.029552,6.151,0,1.178,0
26282,ZCTA5 26282,WV,146,38.521675,-80.16247,6.438,0,1.185,0
26283,ZCTA5 26283,WV,1655,39.062858,-79.81258,6.847,0,1.178,0
26285,ZCTA5 26285,WV,492,38.912935,-79.937516,1.341,0,1.187,0
26287,ZCTA5 26287,WV,2924,39.166016,-79.687509,2.354,0,1.151,0
26288,ZCTA5 26288,WV,3439,38.514958,-80.346597,6.544,0,1.181,0
26291,ZCTA5 26291,WV,174,38.394596,-80.154407,8.871,0,1.194,0
26292,ZCTA5 26292,WV,806,39.141915,-79.533672,5.081,0,1.155,0
26293,ZCTA5 26293,WV,540,38.782442,-79.935806,3.898,0,1.178,0
26294,ZCTA5 26294,WV,537,38.531451,-80.034309,6.5,0,1.186,0
26296,ZCTA5 26296,WV,123,38.764498,-79.553568,8.266,0,1.137,0
26298,ZCTA5 26298,WV,67,38.471041,-80.253444,4.249,0,1.185,0
26301,ZCTA5 26301,WV,28586,39.301498,-80.393977,2.194,0,1.213,0
26320,ZCTA5 26320,WV,719,39.404133,-80.812146,7.624,0,1.205,0
26321,ZCTA5 26321,WV,332,39.044657,-80.678291,2.266,0,1.181,0
26323,ZCTA5 26323,WV,371,39.262588,-80.29061,6.557,0,1.166,0
26325,ZCTA5 26325,WV,255,39.098947,-80.904803,6.679,0,1.167,0
26327,ZCTA5 26327,WV,56,39.122886,-80.94277,8.642,0,1.165,0
26330,ZCTA5 26330,WV,15887,39.285225,-80.220809,3.808,0,1.166,0
26335,ZCTA5 26335,WV,1100,38.843539,-80.684125,4.86,0,1.142,0
26337,ZCTA5 26337,WV,1006,39.230232,-81.160993,3.756,0,1.194,0
26338,ZCTA5 26338,WV,638,39.084821,-80.607709,8.023,0,1.181,0
26339,ZCTA5 26339,WV,206,39.422207,-80.613976,7.019,0,1.215,0
26342,ZCTA5 26342,WV,464,39.033601,-80.85483,2.771,0,1.167,0
26343,ZCTA5 26343,WV,538,38.822964,-80.420985,7.312,0,1.184,0
26346,ZCTA5 26346,WV,675,39.289995,-81.060075,8.683,0,1.187,0
26347,ZCTA5 26347,WV,2353,39.256548,-80.126121,7.751,0,1.166,0
26348,ZCTA5 26348,WV,206,39.462424,-80.545248,0.694,0,1.215,0
26349,ZCTA5 26349,WV,181,39.235703,-80.130286,7.57,0,1.166,0
26351,ZCTA5 26351,WV,4264,38.926246,-80.837559,4.476,0,1.154,0
26354,ZCTA5 26354,WV,10421,39.34813,-80.031779,3.873,0,1.145,0
26361,ZCTA5 26361,WV,204,39.366746,-80.317599,7.459,0,1.21,0
26362,ZCTA5 26362,WV,2919,39.152149,-81.065351,7.658,0,1.165,0
26366,ZCTA5 26366,WV,85,39.381255,-80.334489,5.362,0,1.21,0
26369,ZCTA5 26369,WV,596,39.333961,-80.331754,8.226,0,1.213,0
26372,ZCTA5 26372,WV,702,38.959136,-80.346572,4.389,0,1.171,0
26374,ZCTA5 26374,WV,1464,39.452313,-79.875295,8.669,0,1.16,0
26376,ZCTA5 26376,WV,467,38.784372,-80.453871,9.616,0,1.161,0
26377,ZCTA5 26377,WV,584,39.496261,-80.647037,7.214,0,1.229,0
26378,ZCTA5 26378,WV,4246,39.121091,-80.437639,2.066,0,1.189,0
26384,ZCTA5 26384,WV,396,38.981938,-80.706771,6.263,0,1.181,0
26385,ZCTA5 26385,WV,3380,39.160459,-80.353915,7.808,0,1.189,0
26386,ZCTA5 26386,WV,1973,39.395847,-80.405822,5.106,0,1.21,0
26404,ZCTA5 26404,WV,222,39.335834,-80.306514,10.021,0,1.213,0
26405,ZCTA5 26405,WV,1155,39.225164,-79.910422,6.822,0,1.169,0
26408,ZCTA5 26408,WV,2745,39.196594,-80.306444,9.887,0,1.166,0
26410,ZCTA5 26410,WV,983,39.404974,-79.808333,8.277,0,1.134,0
26411,ZCTA5 26411,WV,703,39.177467,-80.723034,7.861,0,1.186,0
26412,ZCTA5 26412,WV,569,38.869257,-80.529818,1.916,0,1.161,0
26415,ZCTA5 26415,WV,3598,39.288298,-80.939195,7.887,0,1.187,0
26416,ZCTA5 26416,WV,7026,39.157139,-80.023725,6.99,0,1.162,0
26419,ZCTA5 26419,WV,761,39.487693,-80.686388,3.763,0,1.229,0
26421,ZCTA5 26421,WV,232,39.181913,-80.924246,8.114,0,1.187,0
26422,ZCTA5 26422,WV,332,39.29449,-80.443881,3.982,0,1.213,0
26424,ZCTA5 26424,WV,199,39.266882,-80.173598,4.037,0,1.166,0
26425,ZCTA5 26425,WV,994,39.275651,-79.760271,7.274,0,1.134,0
26426,ZCTA5 26426,WV,6849,39.287048,-80.564406,3.413,0,1.204,0
26430,ZCTA5 26430,WV,396,38.871117,-80.763586,5.41,0,1.142,0
26431,ZCTA5 26431,WV,5759,39.399044,-80.295141,6.297,0,1.21,0
26435,ZCTA5 26435,WV,87,39.266587,-80.092281,7.379,0,1.162,0
26436,ZCTA5 26436,WV,165,39.297278,-80.719427,6.754,0,1.205,0
26437,ZCTA5 26437,WV,419,39.525975,-80.50893,8.132,0,1.233,0
26438,ZCTA5 26438,WV,244,39.346605,-80.319108,9.426,0,1.21,0
26440,ZCTA5 26440,WV,1243,39.321682,-79.918718,7.67,0,1.145,0
26443,ZCTA5 26443,WV,229,39.075943,-80.75316,8.444,0,1.167,0
26444,ZCTA5 26444,WV,3228,39.363716,-79.770661,4.789,0,1.134,0
26447,ZCTA5 26447,WV,1174,38.911775,-80.479076,7.35,0,1.161,0
26448,ZCTA5 26448,WV,1154,39.403007,-80.491296,7.506,0,1.215,0
26451,ZCTA5 26451,WV,449,39.207743,-80.402248,8.264,0,1.189,0
26452,ZCTA5 26452,WV,9861,39.037172,-80.5282,6.116,0,1.16,0
26456,ZCTA5 26456,WV,3134,39.26294,-80.774047,7.522,0,1.186,0
26501,ZCTA5 26501,WV,19200,39.634091,-80.036839,7.009,0,1.227,0
26505,ZCTA5 26505,WV,39057,39.6495,-79.945249,3.162,0,1.185,0
26508,ZCTA5 26508,WV,36907,39.602633,-79.895396,5.137,0,1.185,0
26519,ZCTA5 26519,WV,1825,39.569166,-79.627057,7.781,0,1.111,0
26520,ZCTA5 26520,WV,791,39.496998,-79.823625,5.7,0,1.136,0
26521,ZCTA5 26521,WV,242,39.713283,-80.228143,4.379,0,1.28,0
26525,ZCTA5 26525,WV,8542,39.654026,-79.62581,9.361,0,1.149,0
26534,ZCTA5 26534,WV,868,39.648779,-79.999178,7.774,0,1.185,0
26537,ZCTA5 26537,WV,5498,39.488133,-79.709884,4.997,0,1.136,0
26541,ZCTA5 26541,WV,3337,39.695015,-80.125243,3.207,0,1.227,0
26542,ZCTA5 26542,WV,2439,39.574651,-79.782809,6.856,0,1.149,0
26543,ZCTA5 26543,WV,122,39.664624,-79.999859,8.052,0,1.185,0
26547,ZCTA5 26547,WV,2626,39.511738,-79.813851,6.007,0,1.136,0
26554,ZCTA5 26554,WV,42133,39.465392,-80.109845,8.207,0,1.186,0
26559,ZCTA5 26559,WV,1369,39.501274,-80.168209,4.88,0,1.186,0
26560,ZCTA5 26560,WV,165,39.542013,-80.145654,1.117,0,1.186,0
26562,ZCTA5 26562,WV,621,39.647266,-80.460698,6.572,0,1.233,0
26563,ZCTA5 26563,WV,380,39.48238,-80.27357,9.778,0,1.21,0
26568,ZCTA5 26568,WV,467,39.423924,-80.27807,7.051,0,1.21,0
26570,ZCTA5 26570,WV,3278,39.633955,-80.226835,9.651,0,1.28,0
26571,ZCTA5 26571,WV,1800,39.526563,-80.262027,6.765,0,1.227,0
26572,ZCTA5 26572,WV,422,39.486629,-80.307759,8.176,0,1.21,0
26574,ZCTA5 26574,WV,672,39.588251,-80.188592,7.367,0,1.186,0
26575,ZCTA5 26575,WV,574,39.677796,-80.441379,7.407,0,1.285,0
26576,ZCTA5 26576,WV,601,39.492501,-80.254748,10.081,0,1.227,0
26581,ZCTA5 26581,WV,822,39.670284,-80.574729,9.913,0,1.233,0
26582,ZCTA5 26582,WV,4597,39.528793,-80.380088,6.766,0,1.227,0
26585,ZCTA5 26585,WV,523,39.618451,-80.430782,6.721,0,1.233,0
26586,ZCTA5 26586,WV,88,39.521959,-80.101624,3.269,0,1.186,0
26587,ZCTA5 26587,WV,290,39.517883,-80.292761,6.036,0,1.227,0
26588,ZCTA5 26588,WV,2758,39.578871,-80.143989,4.76,0,1.186,0
26590,ZCTA5 26590,WV,702,39.669082,-80.312306,5.434,0,1.28,0
26591,ZCTA5 26591,WV,1320,39.451607,-80.296284,6.219,0,1.21,0
26601,ZCTA5 26601,WV,4220,38.617423,-80.622737,5.866,0,1.174,0
26610,ZCTA5 26610,WV,1095,38.457591,-80.739509,7.071,0,1.189,0
26611,ZCTA5 26611,WV,214,38.846104,-80.846298,8.441,0,1.154,0
26615,ZCTA5 26615,WV,165,38.805981,-80.704927,7.873,0,1.156,0
26617,ZCTA5 26617,WV,231,38.501096,-80.832446,5.152,0,1.189,0
26619,ZCTA5 26619,WV,558,38.751656,-80.705437,3.422,0,1.156,0
26621,ZCTA5 26621,WV,694,38.713341,-80.543405,1.425,0,1.179,0
26623,ZCTA5 26623,WV,1048,38.655505,-80.871607,8.612,0,1.183,0
26624,ZCTA5 26624,WV,2507,38.719427,-80.794832,5.149,0,1.156,0
26627,ZCTA5 26627,WV,368,38.752473,-80.585064,5.121,0,1.179,0
26629,ZCTA5 26629,WV,407,38.56367,-80.704268,7.783,0,1.175,0
26631,ZCTA5 26631,WV,217,38.812867,-80.54048,4.89,0,1.161,0
26636,ZCTA5 26636,WV,363,38.743911,-80.95825,4.186,0,1.185,0
26638,ZCTA5 26638,WV,222,38.768006,-80.999466,6.377,0,1.185,0
26651,ZCTA5 26651,WV,8774,38.334344,-80.887038,3.404,0,1.199,0
26656,ZCTA5 26656,WV,474,38.275784,-81.16267,10.078,0,1.157,0
26660,ZCTA5 26660,WV,330,38.353505,-80.692042,8.031,0,1.2,0
26662,ZCTA5 26662,WV,658,38.271503,-80.742058,5.779,0,1.2,0
26676,ZCTA5 26676,WV,409,38.160011,-80.647778,6.412,0,1.204,0
26678,ZCTA5 26678,WV,1203,38.178882,-80.916062,1.879,0,1.18,0
26679,ZCTA5 26679,WV,1753,38.173997,-80.805128,8.133,0,1.18,0
26680,ZCTA5 26680,WV,441,38.093333,-80.872973,8.77,0,1.18,0
26681,ZCTA5 26681,WV,1860,38.233199,-80.731681,7.231,0,1.2,0
26684,ZCTA5 26684,WV,179,38.164963,-80.845681,4.605,0,1.18,0
26690,ZCTA5 26690,WV,468,38.175264,-81.089305,2.852,0,1.181,0
26691,ZCTA5 26691,WV,468,38.395337,-80.658321,3.751,0,1.211,0
26704,ZCTA5 26704,WV,5532,39.291551,-78.599287,5.466,0,1.034,0
26705,ZCTA5 26705,WV,959,39.324555,-79.584376,4.343,0,1.146,0
26707,ZCTA5 26707,WV,226,39.2088,-79.402816,7.041,0,1.097,0
26710,ZCTA5 26710,WV,1967,39.301755,-78.967602,6.857,0,1.067,0
26711,ZCTA5 26711,WV,2527,39.28347,-78.469379,4.662,0,1.027,0
26714,ZCTA5 26714,WV,565,39.184926,-78.638016,7.999,0,1.023,0
26716,ZCTA5 26716,WV,656,39.25274,-79.529492,8.032,0,1.097,0
26717,ZCTA5 26717,WV,1063,39.334155,-79.182508,5.248,0,1.072,0
26719,ZCTA5 26719,WV,2375,39.482791,-78.774834,4.076,0,1.033,0
26720,ZCTA5 26720,WV,186,39.280293,-79.329586,8.355,0,1.076,0
26722,ZCTA5 26722,WV,702,39.503126,-78.643193,8.811,0,1.019,0
26726,ZCTA5 26726,WV,13137,39.402846,-78.985446,7.589,0,1.067,0
26731,ZCTA5 26731,WV,253,39.163121,-79.075163,4.162,0,1.093,0
26739,ZCTA5 26739,WV,749,39.24835,-79.243252,1.903,0,1.076,0
26743,ZCTA5 26743,WV,1436,39.293949,-79.075293,6.821,0,1.067,0
26750,ZCTA5 26750,WV,726,39.47667,-79.044691,5.275,0,1.066,0
26753,ZCTA5 26753,WV,5991,39.5632,-78.7915,4.554,0,1.042,0
26755,ZCTA5 26755,WV,571,39.166376,-78.724626,4.104,0,1.023,0
26757,ZCTA5 26757,WV,6218,39.318195,-78.743841,8.604,0,1.063,0
26761,ZCTA5 26761,WV,637,39.271397,-78.695001,3.1,0,1.034,0
26763,ZCTA5 26763,WV,1577,39.473037,-78.699175,8.964,0,1.033,0
26764,ZCTA5 26764,WV,4085,39.451607,-79.553739,2.556,0,1.113,0
26767,ZCTA5 26767,WV,644,39.615903,-78.75716,2.449,0,1.042,0
26801,ZCTA5 26801,WV,1304,39.047799,-78.804288,8.036,0,1.007,0
26802,ZCTA5 26802,WV,937,38.627463,-79.205234,3.012,0,1.048,0
26804,ZCTA5 26804,WV,480,38.602696,-79.569209,8.636,0,1.157,0
26807,ZCTA5 26807,WV,2426,38.67445,-79.340617,7.175,0,1.085,0
26808,ZCTA5 26808,WV,814,39.207894,-78.457442,4.092,0,1.027,0
26810,ZCTA5 26810,WV,372,38.99506,-78.754392,0.816,0,1.007,0
26812,ZCTA5 26812,WV,1791,38.885776,-78.878013,8.163,0,1.021,0
26814,ZCTA5 26814,WV,407,38.781086,-79.475798,8.732,0,1.07,0
26815,ZCTA5 26815,WV,581,38.493516,-79.364475,7.232,0,1.091,0
26817,ZCTA5 26817,WV,403,39.373773,-78.401579,2.829,0,1.044,0
26818,ZCTA5 26818,WV,986,39.087625,-79.016499,8.931,0,1.059,0
26823,ZCTA5 26823,WV,150,39.132607,-78.464071,6.033,0,1.017,0
26833,ZCTA5 26833,WV,2253,39.103603,-79.215201,7.126,0,1.13,0
26836,ZCTA5 26836,WV,6331,38.99824,-78.975114,4.929,0,1.034,0
26845,ZCTA5 26845,WV,823,39.164519,-78.964204,6.713,0,1.055,0
26847,ZCTA5 26847,WV,6014,38.94914,-79.134534,4.137,0,1.045,0
26851,ZCTA5 26851,WV,2012,39.047109,-78.611022,9.819,0,1.017,0
26852,ZCTA5 26852,WV,931,39.246727,-78.896354,8.335,0,1.063,0
26855,ZCTA5 26855,WV,654,38.948043,-79.269008,5.991,0,1.11,0
26865,ZCTA5 26865,WV,448,39.205938,-78.512135,5.073,0,1.027,0
26866,ZCTA5 26866,WV,776,38.800613,-79.234311,4.414,0,1.034,0
26884,ZCTA5 26884,WV,271,38.904902,-79.395514,6.924,0,1.11,0
27006,ZCTA5 27006,NC,14963,35.939004,-80.440264,8.745,0,1.324,0
27007,ZCTA5 27007,NC,2051,36.38972,-80.588467,7.776,0,1.293,0
27009,ZCTA5 27009,NC,2860,36.230922,-80.078651,2.822,0,1.32,0
27011,ZCTA5 27011,NC,5210,36.216506,-80.698517,3.496,0,1.234,0
27012,ZCTA5 27012,NC,29954,36.00242,-80.379487,2.421,0,1.324,0
27013,ZCTA5 27013,NC,6257,35.750492,-80.700075,8.02,0,1.245,0
27014,ZCTA5 27014,NC,798,35.810049,-80.555744,7.353,0,1.272,0
27016,ZCTA5 27016,NC,1693,36.447462,-80.218816,4.479,0,1.339,0
27017,ZCTA5 27017,NC,8976,36.382016,-80.756218,5.782,0,1.267,0
27018,ZCTA5 27018,NC,7550,36.197203,-80.518144,4.491,0,1.319,0
27019,ZCTA5 27019,NC,3768,36.286886,-80.237725,4.589,0,1.362,0
27020,ZCTA5 27020,NC,6168,36.102925,-80.804054,8.358,0,1.252,0
27021,ZCTA5 27021,NC,17345,36.320319,-80.344721,7.651,0,1.362,0
27022,ZCTA5 27022,NC,1399,36.512166,-80.215604,4.978,0,1.353,0
27023,ZCTA5 27023,NC,13214,36.089807,-80.456679,8.682,0,1.319,0
27024,ZCTA5 27024,NC,2589,36.519237,-80.841179,5.761,0,1.28,0
27025,ZCTA5 27025,NC,10769,36.379051,-79.969387,7.615,0,1.336,0
27027,ZCTA5 27027,NC,4006,36.441759,-79.988878,9.749,0,1.357,0
27028,ZCTA5 27028,NC,26479,35.92091,-80.578262,5.219,0,1.272,0
27030,ZCTA5 27030,NC,36995,36.489814,-80.629214,2.96,0,1.298,0
27040,ZCTA5 27040,NC,12409,36.169312,-80.393045,7.71,0,1.328,0
27041,ZCTA5 27041,NC,7501,36.425253,-80.487197,6.096,0,1.285,0
27042,ZCTA5 27042,NC,664,36.352819,-80.064203,3.312,0,1.357,0
27043,ZCTA5 27043,NC,6322,36.334716,-80.451871,3.733,0,1.329,0
27045,ZCTA5 27045,NC,9548,36.234398,-80.29607,4.2,0,1.362,0
27046,ZCTA5 27046,NC,1977,36.502219,-80.078264,5.017,0,1.326,0
27047,ZCTA5 27047,NC,1169,36.314134,-80.569112,6.621,0,1.293,0
27048,ZCTA5 27048,NC,7910,36.482514,-79.917678,5.957,0,1.254,0
27050,ZCTA5 27050,NC,3929,36.226442,-80.409707,9.639,0,1.329,0
27051,ZCTA5 27051,NC,8195,36.195944,-80.153403,6.341,0,1.32,0
27052,ZCTA5 27052,NC,9861,36.320755,-80.150453,9.772,0,1.32,0
27053,ZCTA5 27053,NC,2883,36.474276,-80.34785,7.518,0,1.285,0
27054,ZCTA5 27054,NC,2602,35.79254,-80.597888,6.973,0,1.245,0
27055,ZCTA5 27055,NC,14109,36.113907,-80.631194,9.434,0,1.234,0
27101,ZCTA5 27101,NC,21654,36.11085,-80.20043,5.028,0,1.296,0
27103,ZCTA5 27103,NC,36023,36.05823,-80.321496,7.808,0,1.328,0
27104,ZCTA5 27104,NC,30533,36.093687,-80.323532,3.863,0,1.328,0
27105,ZCTA5 27105,NC,39977,36.163377,-80.233787,8.956,0,1.328,0
27106,ZCTA5 27106,NC,49115,36.14391,-80.323157,1.722,0,1.328,0
27107,ZCTA5 27107,NC,49834,36.013158,-80.175491,6.584,0,1.346,0
27109,ZCTA5 27109,NC,3120,36.133953,-80.277639,4.179,0,1.328,0
27110,ZCTA5 27110,NC,2138,36.08926,-80.22496,7.051,0,1.296,0
27127,ZCTA5 27127,NC,39809,36.020708,-80.279817,8.363,0,1.324,0
27201,ZCTA5 27201,NC,93,36.034172,-79.484829,8.162,0,1.266,0
27203,ZCTA5 27203,NC,21869,35.728464,-79.786527,8.116,0,1.315,0
27205,ZCTA5 27205,NC,33562,35.638259,-79.850866,6.592,0,1.29,0
27207,ZCTA5 27207,NC,3724,35.607613,-79.390517,6.305,0,1.256,0
27208,ZCTA5 27208,NC,1790,35.56323,-79.542928,2.911,0,1.288,0
27209,ZCTA5 27209,NC,4016,35.342999,-79.753291,8.196,0,1.21,0
27212,ZCTA5 27212,NC,2667,36.480967,-79.279856,6.415,0,1.31,0
27214,ZCTA5 27214,NC,12417,36.206055,-79.671126,8.209,0,1.285,0
27215,ZCTA5 27215,NC,44620,36.027128,-79.491821,7.818,0,1.266,0
27217,ZCTA5 27217,NC,39556,36.190945,-79.380185,7.201,0,1.306,0
27229,ZCTA5 27229,NC,3228,35.265632,-79.775733,4.509,0,1.21,0
27231,ZCTA5 27231,NC,1939,36.20772,-79.16942,2.067,0,1.34,0
27233,ZCTA5 27233,NC,3477,35.892512,-79.70498,5.612,0,1.256,0
27235,ZCTA5 27235,NC,4876,36.092028,-80.011443,4.694,0,1.343,0
27239,ZCTA5 27239,NC,8839,35.601229,-80.09028,4.097,0,1.29,0
27242,ZCTA5 27242,NC,1807,35.329657,-79.648955,8.036,0,1.183,0
27243,ZCTA5 27243,NC,4622,36.066916,-79.198148,2.838,0,1.322,0
27244,ZCTA5 27244,NC,16671,36.215823,-79.4866,9.125,0,1.271,0
27248,ZCTA5 27248,NC,4535,35.783296,-79.716331,7.574,0,1.315,0
27249,ZCTA5 27249,NC,13537,36.154141,-79.582389,1.175,0,1.285,0
27252,ZCTA5 27252,NC,1584,35.566614,-79.349758,7.172,0,1.259,0
27253,ZCTA5 27253,NC,32010,35.966166,-79.347361,7.976,0,1.27,0
27258,ZCTA5 27258,NC,7088,36.00929,-79.281227,8.185,0,1.27,0
27260,ZCTA5 27260,NC,24573,35.954467,-79.987882,4.012,0,1.365,0
27262,ZCTA5 27262,NC,25253,35.96313,-80.041667,5.297,0,1.365,0
27263,ZCTA5 27263,NC,21613,35.911522,-79.936799,6.701,0,1.365,0
27265,ZCTA5 27265,NC,52530,36.012305,-80.030949,8.03,0,1.343,0
27278,ZCTA5 27278,NC,28846,36.090195,-79.086929,5.932,0,1.32,0
27281,ZCTA5 27281,NC,3299,35.187442,-79.625115,7.945,0,1.183,0
27282,ZCTA5 27282,NC,15966,35.988957,-79.928282,9.338,0,1.343,0
27283,ZCTA5 27283,NC,3056,35.951474,-79.635418,5.788,0,1.248,0
27284,ZCTA5 27284,NC,56859,36.119333,-80.077342,6.733,0,1.296,0
27288,ZCTA5 27288,NC,23375,36.497645,-79.750015,7.823,0,1.262,0
27291,ZCTA5 27291,NC,1559,36.418316,-79.168428,6.468,0,1.335,0
27292,ZCTA5 27292,NC,39337,35.738325,-80.207547,8.33,0,1.325,0
27295,ZCTA5 27295,NC,39042,35.871767,-80.31018,8.738,0,1.315,0
27298,ZCTA5 27298,NC,10583,35.885115,-79.567545,8.651,0,1.256,0
27299,ZCTA5 27299,NC,5057,35.752324,-80.386149,7.463,0,1.242,0
27301,ZCTA5 27301,NC,10752,36.11351,-79.665656,8.541,0,1.285,0
27302,ZCTA5 27302,NC,33237,36.141928,-79.2662,7.881,0,1.322,0
27305,ZCTA5 27305,NC,1425,36.527082,-79.234134,4.334,0,1.31,0
27306,ZCTA5 27306,NC,6399,35.225229,-79.980186,6.78,0,1.121,0
27310,ZCTA5 27310,NC,8331,36.174072,-79.992233,6.646,0,1.345,0
27311,ZCTA5 27311,NC,3321,36.479651,-79.472563,6.089,0,1.307,0
27312,ZCTA5 27312,NC,21572,35.756405,-79.209789,7.071,0,1.283,0
27313,ZCTA5 27313,NC,6792,35.931448,-79.758059,8.158,0,1.305,0
27314,ZCTA5 27314,NC,1026,36.31036,-79.19625,7.512,0,1.335,0
27315,ZCTA5 27315,NC,1892,36.510175,-79.403503,8.346,0,1.314,0
27316,ZCTA5 27316,NC,6664,35.697013,-79.625793,6.863,0,1.315,0
27317,ZCTA5 27317,NC,17563,35.840737,-79.802499,6.294,0,1.305,0
27320,ZCTA5 27320,NC,37843,36.341643,-79.657526,5.752,0,1.276,0
27325,ZCTA5 27325,NC,5775,35.463087,-79.584091,7.2,0,1.232,0
