zcta,name,state,population_2020,latitude,longitude,land_sq_mi
32714,ZCTA5 32714,FL,38049,28.662487,-81.411607,8.559
32720,ZCTA5 32720,FL,33568,29.003372,-81.368583,62.809
32724,ZCTA5 32724,FL,40559,29.057205,-81.225576,94.747
32725,ZCTA5 32725,FL,50435,28.886189,-81.251417,22.912
32726,ZCTA5 32726,FL,23012,28.855051,-81.678843,12.222
32730,ZCTA5 32730,FL,5743,28.654337,-81.343717,1.189
32732,ZCTA5 32732,FL,5596,28.751037,-81.102119,56.084
32735,ZCTA5 32735,FL,5812,28.890423,-81.739039,3.79
32736,ZCTA5 32736,FL,11412,28.916675,-81.489093,105.404
32738,ZCTA5 32738,FL,47284,28.905193,-81.184537,25.809
32744,ZCTA5 32744,FL,3789,28.985234,-81.219583,13.433
32746,ZCTA5 32746,FL,45828,28.771373,-81.353086,21.973
32750,ZCTA5 32750,FL,25261,28.70865,-81.350482,10.318
32751,ZCTA5 32751,FL,23230,28.6304,-81.365046,7.034
32754,ZCTA5 32754,FL,11996,28.687109,-80.919193,138.386
32757,ZCTA5 32757,FL,30315,28.773053,-81.638118,36.383
32759,ZCTA5 32759,FL,2951,28.825537,-80.902691,40.909
32763,ZCTA5 32763,FL,23391,28.941297,-81.296816,16.804
32764,ZCTA5 32764,FL,3238,28.852537,-81.101799,90.949
32765,ZCTA5 32765,FL,65228,28.665112,-81.19629,39.151
32766,ZCTA5 32766,FL,16541,28.647675,-81.044691,43.834
32767,ZCTA5 32767,FL,2939,29.026591,-81.534474,63.235
32771,ZCTA5 32771,FL,57178,28.813534,-81.324942,36.273
32773,ZCTA5 32773,FL,33990,28.755093,-81.247488,27.66
32776,ZCTA5 32776,FL,12456,28.820179,-81.508792,43.148
32778,ZCTA5 32778,FL,23993,28.773458,-81.730192,25.098
32779,ZCTA5 32779,FL,29321,28.727242,-81.414758,18.878
32780,ZCTA5 32780,FL,39525,28.533049,-80.791947,63.774
32784,ZCTA5 32784,FL,11212,28.974313,-81.716763,91.692
32789,ZCTA5 32789,FL,26399,28.599188,-81.352273,7.788
32792,ZCTA5 32792,FL,51376,28.610096,-81.298342,12.269
32796,ZCTA5 32796,FL,20818,28.625289,-80.845855,14.649
32798,ZCTA5 32798,FL,2501,28.723731,-81.58772,3.087
32801,ZCTA5 32801,FL,17728,28.541769,-81.374357,2.293
32803,ZCTA5 32803,FL,21003,28.555829,-81.346291,6.952
32804,ZCTA5 32804,FL,19084,28.579038,-81.394201,7.334
32805,ZCTA5 32805,FL,23331,28.52938,-81.403667,6.65
32806,ZCTA5 32806,FL,26582,28.511875,-81.360462,6.652
32807,ZCTA5 32807,FL,34384,28.553677,-81.300656,8.079
32808,ZCTA5 32808,FL,52551,28.58011,-81.4443,11.989
32809,ZCTA5 32809,FL,29478,28.462146,-81.385959,10.358
32810,ZCTA5 32810,FL,35925,28.624092,-81.430854,9.249
32811,ZCTA5 32811,FL,42274,28.521039,-81.447731,8.252
32812,ZCTA5 32812,FL,34586,28.483818,-81.323757,8.622
32814,ZCTA5 32814,FL,9218,28.570468,-81.328345,1.305
32817,ZCTA5 32817,FL,40376,28.59102,-81.244637,11.221
32818,ZCTA5 32818,FL,48052,28.59006,-81.493848,11.564
32819,ZCTA5 32819,FL,30857,28.453705,-81.472373,20.624
32820,ZCTA5 32820,FL,10150,28.576926,-81.139837,15.074
32821,ZCTA5 32821,FL,25999,28.385888,-81.47621,11.149
32822,ZCTA5 32822,FL,64120,28.489898,-81.290154,13.631
32824,ZCTA5 32824,FL,57412,28.386557,-81.349347,30.731
32825,ZCTA5 32825,FL,61755,28.518029,-81.229003,28.742
32826,ZCTA5 32826,FL,33065,28.579663,-81.18864,9.597
32827,ZCTA5 32827,FL,19042,28.416169,-81.299372,23.356
32828,ZCTA5 32828,FL,68428,28.528662,-81.16641,21.009
32829,ZCTA5 32829,FL,20629,28.48436,-81.245984,9.756
32830,ZCTA5 32830,FL,55,28.383036,-81.573708,20.41
32831,ZCTA5 32831,FL,2619,28.474506,-81.131105,9.839
32832,ZCTA5 32832,FL,34882,28.40318,-81.191537,56.197
32833,ZCTA5 32833,FL,10542,28.494294,-81.083265,34.852
32835,ZCTA5 32835,FL,45380,28.51873,-81.486227,9.36
32836,ZCTA5 32836,FL,23205,28.405681,-81.516437,15.529
32837,ZCTA5 32837,FL,56813,28.38322,-81.429776,22.401
32839,ZCTA5 32839,FL,58641,28.488069,-81.407208,7.487
32901,ZCTA5 32901,FL,26286,28.079387,-80.623628,12.56
32903,ZCTA5 32903,FL,13880,28.110612,-80.585496,3.695
32904,ZCTA5 32904,FL,35399,28.063974,-80.676411,19.172
32905,ZCTA5 32905,FL,26064,28.031366,-80.600414,9.498
32907,ZCTA5 32907,FL,44432,28.020947,-80.679785,17.747
32908,ZCTA5 32908,FL,14420,27.956329,-80.698928,19.277
32909,ZCTA5 32909,FL,36789,27.919258,-80.644232,43.429
32920,ZCTA5 32920,FL,9984,28.396166,-80.614981,3.892
32922,ZCTA5 32922,FL,15923,28.372999,-80.742906,5.497
32925,ZCTA5 32925,FL,1308,28.25163,-80.610008,3.096
32926,ZCTA5 32926,FL,22693,28.388814,-80.818144,50.694
32927,ZCTA5 32927,FL,27996,28.457716,-80.812289,21.951
32931,ZCTA5 32931,FL,13643,28.323196,-80.623102,5.2
32934,ZCTA5 32934,FL,18355,28.134548,-80.713887,24.25
32935,ZCTA5 32935,FL,41837,28.145532,-80.649962,12.885
32937,ZCTA5 32937,FL,27306,28.178766,-80.60177,6.708
32940,ZCTA5 32940,FL,44869,28.202562,-80.801383,130.076
32948,ZCTA5 32948,FL,6609,27.888805,-80.733582,264.606
32949,ZCTA5 32949,FL,2538,27.909779,-80.560567,16.277
32950,ZCTA5 32950,FL,4545,27.980527,-80.569574,17.856
32951,ZCTA5 32951,FL,11525,27.944027,-80.503427,8.136
32952,ZCTA5 32952,FL,20670,28.320397,-80.659178,12.376
32953,ZCTA5 32953,FL,24430,28.441705,-80.702615,32.258
32955,ZCTA5 32955,FL,40275,28.296697,-80.725043,22.111
32958,ZCTA5 32958,FL,28619,27.794384,-80.49146,27.912
32960,ZCTA5 32960,FL,21522,27.641533,-80.402619,11.364
32962,ZCTA5 32962,FL,26011,27.591046,-80.383421,12.255
32963,ZCTA5 32963,FL,16291,27.718239,-80.393276,17.367
32966,ZCTA5 32966,FL,19724,27.686911,-80.715786,290.89
32967,ZCTA5 32967,FL,25785,27.71549,-80.454289,41.651
32968,ZCTA5 32968,FL,15006,27.58031,-80.471773,26.297
32970,ZCTA5 32970,FL,253,27.754026,-80.450493,1.097
32976,ZCTA5 32976,FL,9618,27.846262,-80.554114,25.655
33001,ZCTA5 33001,FL,411,24.817128,-80.805996,1.953
33004,ZCTA5 33004,FL,16162,26.057838,-80.137801,5.715
33009,ZCTA5 33009,FL,43301,25.985129,-80.147261,5.094
33010,ZCTA5 33010,FL,43902,25.833202,-80.27872,4.316
33012,ZCTA5 33012,FL,70260,25.866106,-80.301115,5.859
33013,ZCTA5 33013,FL,31068,25.86219,-80.269677,3.813
33014,ZCTA5 33014,FL,40261,25.903098,-80.302673,6.171
33015,ZCTA5 33015,FL,65645,25.941369,-80.317673,5.841
33016,ZCTA5 33016,FL,45714,25.895005,-80.332455,4.385
33018,ZCTA5 33018,FL,54273,25.917733,-80.384455,19.661
33019,ZCTA5 33019,FL,15497,26.027614,-80.120197,3.903
33020,ZCTA5 33020,FL,45044,26.019191,-80.152944,6.052
33021,ZCTA5 33021,FL,50091,26.02313,-80.186539,8.707
33023,ZCTA5 33023,FL,66749,25.9892,-80.217067,9.637
33024,ZCTA5 33024,FL,74843,26.026358,-80.244633,10.721
33025,ZCTA5 33025,FL,75455,25.988183,-80.281394,10.61
33026,ZCTA5 33026,FL,30510,26.026198,-80.295994,4.539
33027,ZCTA5 33027,FL,63726,25.98811,-80.340442,13.336
33028,ZCTA5 33028,FL,28140,26.014716,-80.340171,5.75
33029,ZCTA5 33029,FL,46202,25.974581,-80.420088,17.348
33030,ZCTA5 33030,FL,36776,25.485147,-80.510882,18.371
33031,ZCTA5 33031,FL,6560,25.524991,-80.500876,21.35
33032,ZCTA5 33032,FL,58727,25.531145,-80.391233,18.825
33033,ZCTA5 33033,FL,66871,25.483197,-80.413133,16.835
33034,ZCTA5 33034,FL,22850,25.26417,-80.666286,279.746
33035,ZCTA5 33035,FL,18065,25.409283,-80.384144,20.778
33036,ZCTA5 33036,FL,3541,24.901896,-80.698998,5.876
33037,ZCTA5 33037,FL,13875,25.225842,-80.414337,33.813
33039,ZCTA5 33039,FL,0,25.501679,-80.398423,0.303
33040,ZCTA5 33040,FL,35958,24.560908,-81.889478,18.515
33042,ZCTA5 33042,FL,6841,24.67875,-81.499676,25.515
33043,ZCTA5 33043,FL,4661,24.720471,-81.353223,14.835
33050,ZCTA5 33050,FL,10479,24.739327,-81.005486,9.09
33051,ZCTA5 33051,FL,790,24.721256,-81.021325,0.437
33054,ZCTA5 33054,FL,30352,25.908596,-80.265036,8.769
33055,ZCTA5 33055,FL,42950,25.948468,-80.278855,6.005
33056,ZCTA5 33056,FL,36556,25.948892,-80.243585,6.078
33060,ZCTA5 33060,FL,35793,26.234747,-80.119657,7.032
33062,ZCTA5 33062,FL,25293,26.241077,-80.091233,3.803
33063,ZCTA5 33063,FL,56296,26.251909,-80.208929,8.81
33064,ZCTA5 33064,FL,62429,26.278502,-80.1153,10.466
33065,ZCTA5 33065,FL,59668,26.274498,-80.2604,8.292
33066,ZCTA5 33066,FL,16845,26.252926,-80.17038,3.057
33067,ZCTA5 33067,FL,27564,26.305853,-80.226402,10.353
33068,ZCTA5 33068,FL,53137,26.215954,-80.217951,5.921
33069,ZCTA5 33069,FL,28817,26.23583,-80.1571,9.378
33070,ZCTA5 33070,FL,6220,25.012977,-80.515623,4.365
33071,ZCTA5 33071,FL,40026,26.245781,-80.267366,7.473
33073,ZCTA5 33073,FL,32853,26.298166,-80.182101,7.98
33076,ZCTA5 33076,FL,41826,26.316828,-80.276873,10.613
33101,ZCTA5 33101,FL,7,25.779298,-80.198739,0.007
33109,ZCTA5 33109,FL,684,25.757687,-80.14144,0.314
33122,ZCTA5 33122,FL,2126,25.794855,-80.288372,5.937
33125,ZCTA5 33125,FL,53507,25.783834,-80.236333,3.905
33126,ZCTA5 33126,FL,48751,25.779492,-80.299573,5.021
33127,ZCTA5 33127,FL,27692,25.813086,-80.205042,3.302
33128,ZCTA5 33128,FL,8213,25.776769,-80.203433,0.397
33129,ZCTA5 33129,FL,15218,25.745949,-80.194536,1.351
33130,ZCTA5 33130,FL,35609,25.768524,-80.203359,1.103
33131,ZCTA5 33131,FL,26213,25.766561,-80.184275,0.407
33132,ZCTA5 33132,FL,18159,25.777404,-80.172412,1.741
33133,ZCTA5 33133,FL,34141,25.728632,-80.240995,4.18
33134,ZCTA5 33134,FL,38739,25.753332,-80.270379,5.216
33135,ZCTA5 33135,FL,36232,25.766544,-80.235095,2.156
33136,ZCTA5 33136,FL,15439,25.787247,-80.205296,1.427
33137,ZCTA5 33137,FL,25763,25.81081,-80.166853,2.023
33138,ZCTA5 33138,FL,27601,25.853764,-80.178006,4.218
33139,ZCTA5 33139,FL,36286,25.779391,-80.151566,2.695
33140,ZCTA5 33140,FL,19315,25.819714,-80.133711,3.051
33141,ZCTA5 33141,FL,35995,25.851854,-80.138726,2.323
33142,ZCTA5 33142,FL,55425,25.812081,-80.238901,7.077
33143,ZCTA5 33143,FL,34853,25.703032,-80.297375,7.896
33144,ZCTA5 33144,FL,25814,25.763458,-80.312667,3.103
33145,ZCTA5 33145,FL,29737,25.753133,-80.234424,2.538
33146,ZCTA5 33146,FL,16468,25.72085,-80.272571,3.123
33147,ZCTA5 33147,FL,48823,25.851225,-80.238166,7.255
33149,ZCTA5 33149,FL,14847,25.714412,-80.163587,4.709
33150,ZCTA5 33150,FL,28703,25.85219,-80.207174,3.494
33154,ZCTA5 33154,FL,14792,25.883337,-80.131831,1.765
33155,ZCTA5 33155,FL,43695,25.736887,-80.310768,7.383
33156,ZCTA5 33156,FL,34036,25.668203,-80.29701,13.579
33157,ZCTA5 33157,FL,68069,25.606126,-80.343496,14.812
33158,ZCTA5 33158,FL,6674,25.637866,-80.308631,2.792
33160,ZCTA5 33160,FL,44085,25.933897,-80.132705,4.247
33161,ZCTA5 33161,FL,53015,25.893664,-80.181539,5.467
33162,ZCTA5 33162,FL,45277,25.927997,-80.177175,5.191
33165,ZCTA5 33165,FL,54070,25.734345,-80.358271,7.629
33166,ZCTA5 33166,FL,26106,25.827855,-80.316183,9.561
33167,ZCTA5 33167,FL,19142,25.884768,-80.239185,4.143
33168,ZCTA5 33168,FL,24715,25.892856,-80.209124,3.683
33169,ZCTA5 33169,FL,42308,25.943117,-80.214686,6.898
33170,ZCTA5 33170,FL,14908,25.55796,-80.457897,13.171
33172,ZCTA5 33172,FL,43911,25.786909,-80.361253,6.587
33173,ZCTA5 33173,FL,33648,25.70232,-80.357503,5.07
33174,ZCTA5 33174,FL,32962,25.761518,-80.364693,3.095
33175,ZCTA5 33175,FL,52950,25.736612,-80.40683,7.688
33176,ZCTA5 33176,FL,52370,25.659877,-80.358354,12.296
33177,ZCTA5 33177,FL,56331,25.596129,-80.404194,12.536
33178,ZCTA5 33178,FL,65487,25.835497,-80.422481,56.374
33179,ZCTA5 33179,FL,48088,25.95762,-80.179998,5.076
33180,ZCTA5 33180,FL,35062,25.960389,-80.143113,3.405
33181,ZCTA5 33181,FL,20955,25.89799,-80.152263,3.215
33182,ZCTA5 33182,FL,13310,25.780312,-80.454455,15.404
33183,ZCTA5 33183,FL,35891,25.702479,-80.404007,5.771
33184,ZCTA5 33184,FL,20913,25.759711,-80.406473,2.439
33185,ZCTA5 33185,FL,28819,25.726359,-80.450733,4.585
33186,ZCTA5 33186,FL,69866,25.65442,-80.412154,12.618
33187,ZCTA5 33187,FL,19233,25.597208,-80.501351,39.593
33189,ZCTA5 33189,FL,25598,25.572207,-80.335464,5.556
33190,ZCTA5 33190,FL,15092,25.556885,-80.349914,1.779
33193,ZCTA5 33193,FL,47619,25.705415,-80.470847,7.536
33194,ZCTA5 33194,FL,8817,25.71406,-80.583523,88.815
33196,ZCTA5 33196,FL,52786,25.652369,-80.490551,24.484
33301,ZCTA5 33301,FL,19109,26.121323,-80.127909,2.487
33304,ZCTA5 33304,FL,19978,26.140411,-80.121184,3.177
33305,ZCTA5 33305,FL,12044,26.153361,-80.11944,2.184
33306,ZCTA5 33306,FL,3526,26.165442,-80.113853,0.846
33308,ZCTA5 33308,FL,29519,26.18851,-80.104988,4.548
33309,ZCTA5 33309,FL,37642,26.18599,-80.172721,9.563
33311,ZCTA5 33311,FL,69413,26.144208,-80.172785,10.347
33312,ZCTA5 33312,FL,51570,26.08817,-80.181783,11.113
33313,ZCTA5 33313,FL,63284,26.15152,-80.227397,6.432
33314,ZCTA5 33314,FL,30248,26.067582,-80.222641,8.373
33315,ZCTA5 33315,FL,13555,26.087022,-80.152994,5.234
33316,ZCTA5 33316,FL,12669,26.098696,-80.12184,4.921
33317,ZCTA5 33317,FL,37590,26.1126,-80.227875,9.598
33319,ZCTA5 33319,FL,51891,26.181382,-80.225802,6.96
33321,ZCTA5 33321,FL,51011,26.213558,-80.270272,8.224
33322,ZCTA5 33322,FL,41050,26.151119,-80.269938,5.438
33323,ZCTA5 33323,FL,23149,26.151759,-80.320939,5.994
33324,ZCTA5 33324,FL,46766,26.112485,-80.27494,9.104
33325,ZCTA5 33325,FL,31556,26.109659,-80.319973,9.387
33326,ZCTA5 33326,FL,33978,26.114268,-80.369765,8.993
33327,ZCTA5 33327,FL,22174,26.111023,-80.419394,11.224
33328,ZCTA5 33328,FL,28997,26.070471,-80.272864,9.4
33330,ZCTA5 33330,FL,14738,26.060927,-80.319057,10.263
33331,ZCTA5 33331,FL,23016,26.053262,-80.366885,12.401
33332,ZCTA5 33332,FL,10915,26.006605,-80.460176,30.504
33334,ZCTA5 33334,FL,30138,26.182553,-80.133727,4.787
33351,ZCTA5 33351,FL,36913,26.179581,-80.27504,5.537
33401,ZCTA5 33401,FL,31302,26.719001,-80.070772,5.202
33403,ZCTA5 33403,FL,13779,26.803774,-80.076385,3.213
33404,ZCTA5 33404,FL,31869,26.781022,-80.063738,7.488
33405,ZCTA5 33405,FL,19369,26.667274,-80.058092,4.479
33406,ZCTA5 33406,FL,27663,26.664083,-80.092373,8.659
33407,ZCTA5 33407,FL,34558,26.756659,-80.090401,9.68
33408,ZCTA5 33408,FL,18965,26.840895,-80.052098,6.809
33409,ZCTA5 33409,FL,33061,26.715601,-80.095886,6.189
33410,ZCTA5 33410,FL,35946,26.845662,-80.08735,11.264
33411,ZCTA5 33411,FL,74206,26.719895,-80.193063,41.774
33412,ZCTA5 33412,FL,15872,26.803158,-80.209407,46.52
33413,ZCTA5 33413,FL,17503,26.663715,-80.151341,7.19
33414,ZCTA5 33414,FL,59802,26.64892,-80.246459,27.903
33415,ZCTA5 33415,FL,51251,26.660205,-80.126573,7.382
33417,ZCTA5 33417,FL,34153,26.720445,-80.124016,6.654
33418,ZCTA5 33418,FL,43383,26.872713,-80.165712,46.359
33426,ZCTA5 33426,FL,25155,26.533736,-80.083152,6.147
33428,ZCTA5 33428,FL,42828,26.352906,-80.207938,8.975
33430,ZCTA5 33430,FL,20327,26.641965,-80.554002,113.739
33431,ZCTA5 33431,FL,22047,26.37459,-80.10661,8.861
33432,ZCTA5 33432,FL,22061,26.343798,-80.08221,4.607
33433,ZCTA5 33433,FL,46302,26.347162,-80.159237,9.49
33434,ZCTA5 33434,FL,21003,26.383168,-80.167688,6.706
33435,ZCTA5 33435,FL,37318,26.525162,-80.061507,6.412
33436,ZCTA5 33436,FL,45230,26.522954,-80.107263,11.729
33437,ZCTA5 33437,FL,36889,26.512045,-80.148962,10.823
33438,ZCTA5 33438,FL,527,26.931865,-80.600626,21.095
33440,ZCTA5 33440,FL,19402,26.564765,-81.03784,657.823
33441,ZCTA5 33441,FL,29311,26.311098,-80.097874,4.776
33442,ZCTA5 33442,FL,32340,26.309175,-80.149813,6.68
33444,ZCTA5 33444,FL,22671,26.458903,-80.079637,5.023
33445,ZCTA5 33445,FL,32265,26.455873,-80.107935,8.063
33446,ZCTA5 33446,FL,30051,26.449656,-80.185388,21.342
33449,ZCTA5 33449,FL,9920,26.589977,-80.232733,18.554
33455,ZCTA5 33455,FL,20799,27.053677,-80.16232,49.023
33458,ZCTA5 33458,FL,55083,26.936558,-80.131851,21.616
33460,ZCTA5 33460,FL,36409,26.619664,-80.056715,4.656
33461,ZCTA5 33461,FL,47161,26.620406,-80.090703,7.204
33462,ZCTA5 33462,FL,33982,26.576183,-80.072313,8.667
33463,ZCTA5 33463,FL,64608,26.593486,-80.128282,10.757
33467,ZCTA5 33467,FL,55813,26.596362,-80.175602,18.42
33469,ZCTA5 33469,FL,15101,26.982705,-80.108162,11.428
33470,ZCTA5 33470,FL,30308,26.729431,-80.319858,78.312
33471,ZCTA5 33471,FL,6410,26.884624,-81.198234,265.19
33472,ZCTA5 33472,FL,18893,26.538362,-80.185801,12.974
33473,ZCTA5 33473,FL,11057,26.503801,-80.191623,7.096
33476,ZCTA5 33476,FL,7608,26.802148,-80.624722,26.27
33477,ZCTA5 33477,FL,12683,26.918903,-80.07606,6.253
33478,ZCTA5 33478,FL,14740,26.93507,-80.246076,53.453
33480,ZCTA5 33480,FL,10716,26.684952,-80.037235,3.967
33483,ZCTA5 33483,FL,13103,26.462605,-80.061762,3.881
33484,ZCTA5 33484,FL,26340,26.454272,-80.134478,6.136
33486,ZCTA5 33486,FL,22947,26.347501,-80.112571,5.401
33487,ZCTA5 33487,FL,20644,26.411793,-80.089007,6.435
33493,ZCTA5 33493,FL,5129,26.538819,-80.728719,62.166
33496,ZCTA5 33496,FL,23805,26.406722,-80.160556,9.21
33498,ZCTA5 33498,FL,15002,26.385783,-80.219927,7.401
33503,ZCTA5 33503,FL,131,27.763831,-82.276174,0.646
33510,ZCTA5 33510,FL,30049,27.955637,-82.296693,7.45
33511,ZCTA5 33511,FL,56627,27.909778,-82.295738,15.901
33513,ZCTA5 33513,FL,12204,28.714259,-82.194968,90.466
33514,ZCTA5 33514,FL,1783,28.670583,-81.991523,54.085
33521,ZCTA5 33521,FL,578,28.798411,-82.068555,1.895
33523,ZCTA5 33523,FL,18540,28.419257,-82.220161,118.432
33525,ZCTA5 33525,FL,18620,28.341644,-82.19838,115.925
33527,ZCTA5 33527,FL,16259,27.973749,-82.212806,31.087
33534,ZCTA5 33534,FL,17952,27.827564,-82.379282,12.383
33538,ZCTA5 33538,FL,5096,28.849949,-82.18511,96.632
33540,ZCTA5 33540,FL,9603,28.256897,-82.133,35.043
33541,ZCTA5 33541,FL,22692,28.234002,-82.22136,24.622
33542,ZCTA5 33542,FL,22649,28.23578,-82.177617,10.444
33543,ZCTA5 33543,FL,34953,28.212909,-82.296386,20.558
33544,ZCTA5 33544,FL,27309,28.254066,-82.36636,34.314
33545,ZCTA5 33545,FL,21209,28.268104,-82.291232,29.485
33547,ZCTA5 33547,FL,30935,27.789984,-82.135805,144.519
33548,ZCTA5 33548,FL,7708,28.146279,-82.482303,7.817
33549,ZCTA5 33549,FL,17816,28.140689,-82.44972,11.813
33556,ZCTA5 33556,FL,30547,28.136984,-82.588135,36.661
33558,ZCTA5 33558,FL,27324,28.165344,-82.510685,17.371
33559,ZCTA5 33559,FL,16675,28.160954,-82.414663,12.642
33563,ZCTA5 33563,FL,27344,28.017222,-82.124953,14.765
33565,ZCTA5 33565,FL,17584,28.085906,-82.148114,87.568
33566,ZCTA5 33566,FL,22759,27.977964,-82.095709,22.949
33567,ZCTA5 33567,FL,12345,27.920609,-82.116772,42.127
33569,ZCTA5 33569,FL,28065,27.84444,-82.286002,14.522
33570,ZCTA5 33570,FL,33348,27.690433,-82.460177,39.49
33572,ZCTA5 33572,FL,22395,27.76073,-82.407521,15.578
33573,ZCTA5 33573,FL,30913,27.72286,-82.356923,17.648
33576,ZCTA5 33576,FL,4879,28.335741,-82.337836,15.859
33578,ZCTA5 33578,FL,58854,27.8622,-82.350044,21.541
33579,ZCTA5 33579,FL,44617,27.796868,-82.287082,21.333
33584,ZCTA5 33584,FL,27503,28.005455,-82.294337,21.428
33585,ZCTA5 33585,FL,1218,28.730161,-82.086162,17.17
33592,ZCTA5 33592,FL,11885,28.101871,-82.283236,49.004
33594,ZCTA5 33594,FL,35299,27.940934,-82.242479,10.354
33596,ZCTA5 33596,FL,28140,27.8872,-82.225852,11.659
33597,ZCTA5 33597,FL,8028,28.545531,-82.080532,132.16
33598,ZCTA5 33598,FL,24572,27.693423,-82.284659,108.226
33602,ZCTA5 33602,FL,19936,27.95353,-82.457113,2.549
33603,ZCTA5 33603,FL,19070,27.985618,-82.464439,4.137
33604,ZCTA5 33604,FL,39071,28.017154,-82.45535,7.446
33605,ZCTA5 33605,FL,18243,27.951122,-82.42968,7.825
33606,ZCTA5 33606,FL,22271,27.917452,-82.452279,3.282
33607,ZCTA5 33607,FL,24767,27.962012,-82.492176,9.056
33609,ZCTA5 33609,FL,17902,27.944272,-82.517675,4.384
33610,ZCTA5 33610,FL,45218,27.998214,-82.378016,17.853
33611,ZCTA5 33611,FL,34101,27.891345,-82.505665,6.379
33612,ZCTA5 33612,FL,49452,28.050827,-82.449573,10.22
33613,ZCTA5 33613,FL,38801,28.083973,-82.450768,7.345
33614,ZCTA5 33614,FL,47695,28.004724,-82.506088,9.773
33615,ZCTA5 33615,FL,47434,28.005103,-82.580284,8.618
33616,ZCTA5 33616,FL,14802,27.865139,-82.535398,3.801
33617,ZCTA5 33617,FL,48267,28.035792,-82.391538,8.595
33618,ZCTA5 33618,FL,26474,28.074825,-82.498432,8.67
33619,ZCTA5 33619,FL,39881,27.935372,-82.37869,26.56
33620,ZCTA5 33620,FL,5535,28.061368,-82.412801,0.887
33621,ZCTA5 33621,FL,1878,27.849178,-82.510781,8.33
33624,ZCTA5 33624,FL,38929,28.080255,-82.528248,8.981
33625,ZCTA5 33625,FL,28704,28.066876,-82.561218,9.144
33626,ZCTA5 33626,FL,31875,28.067045,-82.620348,13.699
33629,ZCTA5 33629,FL,26394,27.921536,-82.509043,4.814
33634,ZCTA5 33634,FL,21465,28.009826,-82.547789,8.205
33635,ZCTA5 33635,FL,18780,28.027644,-82.619933,5.665
33637,ZCTA5 33637,FL,18070,28.0452,-82.362861,7.766
33647,ZCTA5 33647,FL,69457,28.126952,-82.354093,33.934
33701,ZCTA5 33701,FL,19137,27.770793,-82.632806,2.668
33702,ZCTA5 33702,FL,29996,27.846613,-82.62869,9.978
33703,ZCTA5 33703,FL,23948,27.817056,-82.61975,5.028
33704,ZCTA5 33704,FL,16031,27.796331,-82.628723,3.445
33705,ZCTA5 33705,FL,27915,27.734491,-82.643403,6.057
33706,ZCTA5 33706,FL,15309,27.74082,-82.751592,3.657
33707,ZCTA5 33707,FL,24646,27.754472,-82.722518,5.267
33708,ZCTA5 33708,FL,16034,27.815056,-82.79779,3.415
33709,ZCTA5 33709,FL,27026,27.816844,-82.731621,5.138
33710,ZCTA5 33710,FL,33172,27.79069,-82.73077,7.937
33711,ZCTA5 33711,FL,20121,27.738611,-82.68752,4.767
33712,ZCTA5 33712,FL,26395,27.734375,-82.667894,5.842
33713,ZCTA5 33713,FL,31321,27.788266,-82.677461,6.553
33714,ZCTA5 33714,FL,19905,27.815251,-82.677709,3.706
33715,ZCTA5 33715,FL,7876,27.665636,-82.722413,3.678
33716,ZCTA5 33716,FL,18023,27.879858,-82.652797,7.32
33744,ZCTA5 33744,FL,55,27.807285,-82.773051,0.577
33755,ZCTA5 33755,FL,28360,27.979914,-82.780506,5.391
33756,ZCTA5 33756,FL,31807,27.945591,-82.793988,7.23
33759,ZCTA5 33759,FL,18316,27.975284,-82.701482,5.412
33760,ZCTA5 33760,FL,19565,27.907544,-82.714236,5.099
33761,ZCTA5 33761,FL,18761,28.033061,-82.724374,5.321
33762,ZCTA5 33762,FL,5572,27.901125,-82.682239,7.317
33763,ZCTA5 33763,FL,18981,28.0029,-82.743429,3.485
33764,ZCTA5 33764,FL,27547,27.934112,-82.738984,6.681
33765,ZCTA5 33765,FL,13844,27.974876,-82.745122,4.103
33767,ZCTA5 33767,FL,8462,27.974748,-82.826777,1.989
33770,ZCTA5 33770,FL,25475,27.915109,-82.804026,5.183
33771,ZCTA5 33771,FL,29766,27.906825,-82.758803,5.88
33772,ZCTA5 33772,FL,24121,27.843593,-82.796683,5.195
33773,ZCTA5 33773,FL,17494,27.882294,-82.75592,4.997
33774,ZCTA5 33774,FL,18145,27.883819,-82.827877,4.596
33776,ZCTA5 33776,FL,12922,27.849564,-82.825827,3.448
33777,ZCTA5 33777,FL,17793,27.853532,-82.759349,5.717
33778,ZCTA5 33778,FL,15068,27.888621,-82.79854,3.731
33781,ZCTA5 33781,FL,27349,27.838871,-82.714995,6.664
33782,ZCTA5 33782,FL,22198,27.859631,-82.708145,5.38
33785,ZCTA5 33785,FL,4863,27.891841,-82.849979,1.179
33786,ZCTA5 33786,FL,1706,27.931244,-82.836575,0.538
33801,ZCTA5 33801,FL,36798,28.035979,-81.899636,19.102
33803,ZCTA5 33803,FL,29082,28.009358,-81.932662,15.581
33805,ZCTA5 33805,FL,26954,28.1007,-81.908334,26.869
33809,ZCTA5 33809,FL,30629,28.221336,-81.973942,88.365
33810,ZCTA5 33810,FL,52037,28.1318,-82.030327,56.061
33811,ZCTA5 33811,FL,24249,27.988252,-82.015678,27.815
33812,ZCTA5 33812,FL,14907,27.971442,-81.894476,9.781
33813,ZCTA5 33813,FL,36448,27.968975,-81.935648,15.425
33815,ZCTA5 33815,FL,15681,28.041258,-81.99759,7.415
