date,year,model_id,monitor_source_tier,valid_monitor_sites,monitored_counties,monitored_county_population,high_pm25_monitor_sites,smoke_coincident_high_pm25_monitor_sites,smoke_coincident_counties,indicative_county_population,broad_proxy_day_10m,event_included_monitor_sites,event_included_smoke_coincident_high_pm25_monitor_sites,balanced_valid_monitor_sites,balanced_high_pm25_monitor_sites,balanced_smoke_coincident_high_pm25_monitor_sites,balanced_smoke_coincident_counties,balanced_indicative_county_population,balanced_broad_proxy_day_10m,comparable_to_stanford
2010-04-18,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,604,416,180930422,0,0,0,0,0,29,0,116,0,0,0,0,0,false
2010-04-19,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,599,415,181971839,0,0,0,0,0,31,0,115,0,0,0,0,0,false
2010-04-20,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1200,736,239564932,1,0,0,0,0,37,0,117,0,0,0,0,0,false
2010-04-21,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,609,420,184810623,0,0,0,0,0,30,0,116,0,0,0,0,0,false
2010-04-22,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,602,417,184564091,0,0,0,0,0,29,0,115,0,0,0,0,0,false
2010-04-23,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1105,702,233288596,1,0,0,0,0,33,0,116,0,0,0,0,0,false
2010-04-24,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,605,422,185297624,0,0,0,0,0,29,0,115,0,0,0,0,0,false
2010-04-25,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,604,421,184680619,0,0,0,0,0,31,0,115,0,0,0,0,0,false
2010-04-26,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1203,739,240892140,0,0,0,0,0,34,0,117,0,0,0,0,0,false
2010-04-27,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,602,418,183174004,2,0,0,0,0,31,0,111,1,0,0,0,0,false
2010-04-28,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,606,423,184156499,3,0,0,0,0,30,0,115,1,0,0,0,0,false
2010-04-29,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1121,707,232336460,7,0,0,0,0,31,0,115,1,0,0,0,0,false
2010-04-30,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,616,428,185158430,0,0,0,0,0,29,0,115,0,0,0,0,0,false
2010-05-01,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,612,430,188902153,3,2,2,479993,0,28,0,117,2,1,1,432346,0,false
2010-05-02,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1211,743,241071152,3,0,0,0,0,36,0,117,0,0,0,0,0,false
2010-05-03,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,609,422,186133750,0,0,0,0,0,30,0,114,0,0,0,0,0,false
2010-05-04,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,611,424,188872314,0,0,0,0,0,28,0,115,0,0,0,0,0,false
2010-05-05,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1111,705,233387261,0,0,0,0,0,33,0,117,0,0,0,0,0,false
2010-05-06,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,607,425,190627011,0,0,0,0,0,27,0,115,0,0,0,0,0,false
2010-05-07,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,609,424,188311744,0,0,0,0,0,25,0,116,0,0,0,0,0,false
2010-05-08,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1211,743,240168267,0,0,0,0,0,33,0,117,0,0,0,0,0,false
2010-05-09,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,608,425,188884837,0,0,0,0,0,25,0,115,0,0,0,0,0,false
2010-05-10,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,604,422,189168561,0,0,0,0,0,26,0,116,0,0,0,0,0,false
2010-05-11,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1115,705,232912981,0,0,0,0,0,30,0,116,0,0,0,0,0,false
2010-05-12,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,607,418,186840274,1,0,0,0,0,26,0,115,0,0,0,0,0,false
2010-05-13,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,604,418,186671875,1,0,0,0,0,28,0,114,0,0,0,0,0,false
2010-05-14,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1204,740,240710868,0,0,0,0,0,35,0,117,0,0,0,0,0,false
2010-05-15,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,618,424,189095967,0,0,0,0,0,29,0,116,0,0,0,0,0,false
2010-05-16,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,614,422,188814780,1,0,0,0,0,30,0,116,0,0,0,0,0,false
2010-05-17,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1103,698,232457889,0,0,0,0,0,30,0,117,0,0,0,0,0,false
2010-05-18,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,613,422,189635381,0,0,0,0,0,29,0,116,0,0,0,0,0,false
2010-05-19,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,610,422,188170355,0,0,0,0,0,29,0,115,0,0,0,0,0,false
2010-05-20,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1205,738,240792416,1,0,0,0,0,36,0,117,0,0,0,0,0,false
2010-05-21,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,617,424,189368977,0,0,0,0,0,29,0,117,0,0,0,0,0,false
2010-05-22,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,619,427,189298169,1,0,0,0,0,28,0,117,0,0,0,0,0,false
2010-05-23,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1116,703,233523008,0,0,0,0,0,31,0,117,0,0,0,0,0,false
2010-05-24,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,606,421,187124408,0,0,0,0,0,26,0,115,0,0,0,0,0,false
2010-05-25,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,611,426,189583639,0,0,0,0,0,30,0,116,0,0,0,0,0,false
2010-05-26,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1190,731,238806559,0,0,0,0,0,36,0,117,0,0,0,0,0,false
2010-05-27,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,610,428,189929821,2,0,0,0,0,28,0,113,0,0,0,0,0,false
2010-05-28,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,610,423,188472782,3,2,2,1286974,0,25,0,115,0,0,0,0,0,false
2010-05-29,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1108,693,230908829,2,2,2,1286974,0,29,0,116,0,0,0,0,0,false
2010-05-30,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,606,420,186796382,2,2,2,1274275,0,24,0,115,0,0,0,0,0,false
2010-05-31,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,599,415,184834931,15,13,10,4999539,0,25,1,114,3,3,3,2579705,0,false
2010-06-01,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1175,718,235866008,4,0,0,0,0,31,0,117,0,0,0,0,0,false
2010-06-02,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,602,421,185931549,1,0,0,0,0,26,0,112,1,0,0,0,0,false
2010-06-03,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,605,423,185088102,0,0,0,0,0,28,0,114,0,0,0,0,0,false
2010-06-04,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1105,694,231090362,1,0,0,0,0,30,0,115,1,0,0,0,0,false
2010-06-05,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,608,424,186851906,2,0,0,0,0,27,0,115,1,0,0,0,0,false
2010-06-06,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,597,418,185243392,0,0,0,0,0,26,0,113,0,0,0,0,0,false
2010-06-07,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1184,723,237543492,1,0,0,0,0,28,0,117,0,0,0,0,0,false
2010-06-08,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,596,420,187747835,0,0,0,0,0,23,0,116,0,0,0,0,0,false
2010-06-09,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,601,420,187365007,0,0,0,0,0,27,0,114,0,0,0,0,0,false
2010-06-10,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1109,696,230926770,1,0,0,0,0,31,0,117,0,0,0,0,0,false
2010-06-11,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,604,420,187864300,3,0,0,0,0,23,0,114,0,0,0,0,0,false
2010-06-12,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,608,423,188754250,1,0,0,0,0,24,0,117,1,0,0,0,0,false
2010-06-13,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1202,731,238162458,0,0,0,0,0,31,0,117,0,0,0,0,0,false
2010-06-14,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,597,414,186883174,1,0,0,0,0,25,0,116,0,0,0,0,0,false
2010-06-15,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,595,417,187822919,0,0,0,0,0,23,0,115,0,0,0,0,0,false
2010-06-16,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1093,690,231599887,0,0,0,0,0,30,0,115,0,0,0,0,0,false
2010-06-17,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,606,428,188931013,0,0,0,0,0,27,0,113,0,0,0,0,0,false
2010-06-18,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,609,426,188398435,0,0,0,0,0,27,0,116,0,0,0,0,0,false
2010-06-19,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1200,732,240067957,1,0,0,0,0,36,0,116,0,0,0,0,0,false
2010-06-20,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,607,424,188563914,0,0,0,0,0,26,0,116,0,0,0,0,0,false
2010-06-21,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,598,418,187535583,1,0,0,0,0,28,0,115,1,0,0,0,0,false
2010-06-22,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1095,691,231951763,0,0,0,0,0,33,0,114,0,0,0,0,0,false
2010-06-23,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,609,423,188235278,1,1,1,295460,0,27,0,114,0,0,0,0,0,false
2010-06-24,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,607,416,183185172,0,0,0,0,0,29,0,114,0,0,0,0,0,false
2010-06-25,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1191,727,238915274,0,0,0,0,0,35,0,114,0,0,0,0,0,false
2010-06-26,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,607,418,187721517,5,5,5,2513595,0,27,0,114,2,2,2,1467215,0,false
2010-06-27,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,598,413,185258173,0,0,0,0,0,26,0,113,0,0,0,0,0,false
2010-06-28,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1097,686,230908331,1,0,0,0,0,31,0,113,0,0,0,0,0,false
2010-06-29,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,596,414,184053712,0,0,0,0,0,25,0,114,0,0,0,0,0,false
2010-06-30,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,591,414,183843442,1,0,0,0,0,24,0,114,1,0,0,0,0,false
2010-07-01,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1173,716,236476842,1,0,0,0,0,33,0,116,1,0,0,0,0,false
2010-07-02,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,600,421,187419993,0,0,0,0,0,21,0,111,0,0,0,0,0,false
2010-07-03,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,613,428,188837612,1,0,0,0,0,26,0,115,1,0,0,0,0,false
2010-07-04,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1104,694,232428693,31,8,5,2055788,0,34,2,116,6,1,1,966183,0,false
2010-07-05,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,603,419,188057606,22,2,1,2489188,0,23,0,112,4,0,0,0,0,false
2010-07-06,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,595,418,186637734,15,0,0,0,0,21,0,111,2,0,0,0,0,false
2010-07-07,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1148,715,236500958,33,0,0,0,0,34,0,115,7,0,0,0,0,false
2010-07-08,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,604,418,185349069,13,0,0,0,0,23,0,111,3,0,0,0,0,false
2010-07-09,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,595,415,181316265,2,0,0,0,0,24,0,109,1,0,0,0,0,false
2010-07-10,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1099,699,231587681,1,0,0,0,0,29,0,116,1,0,0,0,0,false
2010-07-11,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,600,421,186908912,0,0,0,0,0,24,0,111,0,0,0,0,0,false
2010-07-12,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,595,415,185701603,0,0,0,0,0,23,0,109,0,0,0,0,0,false
2010-07-13,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1173,721,236672023,2,0,0,0,0,31,0,114,0,0,0,0,0,false
2010-07-14,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,596,414,186334057,0,0,0,0,0,22,0,111,0,0,0,0,0,false
2010-07-15,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,598,418,186894192,3,0,0,0,0,25,0,113,2,0,0,0,0,false
2010-07-16,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1099,688,230535218,1,0,0,0,0,35,0,114,1,0,0,0,0,false
2010-07-17,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,623,430,188878536,0,0,0,0,0,28,0,113,0,0,0,0,0,false
2010-07-18,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,614,423,188438566,0,0,0,0,0,27,0,112,0,0,0,0,0,false
2010-07-19,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1171,726,234925377,0,0,0,0,0,33,0,114,0,0,0,0,0,false
2010-07-20,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,614,424,188786452,0,0,0,0,0,26,0,112,0,0,0,0,0,false
2010-07-21,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,619,430,190482812,0,0,0,0,0,26,0,113,0,0,0,0,0,false
2010-07-22,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1117,701,232351660,1,0,0,0,0,30,0,116,0,0,0,0,0,false
2010-07-23,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,612,426,188949934,1,0,0,0,0,26,0,112,0,0,0,0,0,false
2010-07-24,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,620,428,189521632,0,0,0,0,0,27,0,113,0,0,0,0,0,false
2010-07-25,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1187,723,235114983,0,0,0,0,0,29,0,114,0,0,0,0,0,false
2010-07-26,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,607,422,186422963,0,0,0,0,0,26,0,111,0,0,0,0,0,false
2010-07-27,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,611,421,187393193,0,0,0,0,0,26,0,110,0,0,0,0,0,false
2010-07-28,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1104,698,233246825,3,0,0,0,0,32,0,112,1,0,0,0,0,false
2010-07-29,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,619,425,187614288,1,0,0,0,0,29,0,113,0,0,0,0,0,false
2010-07-30,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,624,426,187461979,0,0,0,0,0,30,0,115,0,0,0,0,0,false
2010-07-31,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1199,728,239015687,0,0,0,0,0,29,0,115,0,0,0,0,0,false
2010-08-01,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,623,434,189463652,1,0,0,0,0,30,0,115,1,0,0,0,0,false
2010-08-02,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,609,423,184869913,0,0,0,0,0,28,0,113,0,0,0,0,0,false
2010-08-03,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1072,682,228516935,10,0,0,0,0,33,0,115,1,0,0,0,0,false
2010-08-04,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,624,433,188071454,0,0,0,0,0,28,0,115,0,0,0,0,0,false
2010-08-05,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,617,426,187770046,0,0,0,0,0,27,0,113,0,0,0,0,0,false
2010-08-06,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1179,725,236538699,2,2,2,565110,0,31,1,114,1,1,1,487536,0,false
2010-08-07,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,618,431,189312733,2,2,2,1203236,0,31,1,111,1,1,1,966183,0,false
2010-08-08,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,609,422,188071980,4,0,0,0,0,28,0,110,2,0,0,0,0,false
2010-08-09,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1087,688,229663021,6,1,1,712816,0,29,0,111,3,1,1,712816,0,false
2010-08-10,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,618,430,188098679,8,0,0,0,0,28,0,112,4,0,0,0,0,false
2010-08-11,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,610,424,186829881,0,0,0,0,0,31,0,109,0,0,0,0,0,false
2010-08-12,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1190,730,239826801,1,0,0,0,0,29,0,111,1,0,0,0,0,false
2010-08-13,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,622,439,188852154,0,0,0,0,0,28,0,110,0,0,0,0,0,false
2010-08-14,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,630,438,188814971,0,0,0,0,0,30,0,114,0,0,0,0,0,false
2010-08-15,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1111,703,231673658,1,0,0,0,0,30,0,114,0,0,0,0,0,false
2010-08-16,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,620,434,187962939,0,0,0,0,0,30,0,114,0,0,0,0,0,false
2010-08-17,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,624,434,188807066,0,0,0,0,0,28,0,115,0,0,0,0,0,false
2010-08-18,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1197,737,239410306,0,0,0,0,0,33,0,114,0,0,0,0,0,false
2010-08-19,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,637,442,190729322,0,0,0,0,0,30,0,114,0,0,0,0,0,false
2010-08-20,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,635,443,190712404,2,1,1,1211358,0,30,0,113,1,1,1,1211358,0,false
2010-08-21,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1117,699,231294964,0,0,0,0,0,29,0,112,0,0,0,0,0,false
2010-08-22,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,626,434,188013049,1,0,0,0,0,30,0,113,0,0,0,0,0,false
2010-08-23,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,619,431,187774152,0,0,0,0,0,31,0,111,0,0,0,0,0,false
2010-08-24,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1192,727,237142533,0,0,0,0,0,31,0,114,0,0,0,0,0,false
2010-08-25,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,621,432,186800618,0,0,0,0,0,31,0,111,0,0,0,0,0,false
2010-08-26,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,618,429,187433667,0,0,0,0,0,31,0,111,0,0,0,0,0,false
2010-08-27,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1119,697,231349033,0,0,0,0,0,36,0,113,0,0,0,0,0,false
2010-08-28,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,628,432,188260369,0,0,0,0,0,27,0,114,0,0,0,0,0,false
2010-08-29,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,623,430,187791616,1,0,0,0,0,28,0,114,1,0,0,0,0,false
2010-08-30,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1190,726,238828083,3,0,0,0,0,32,0,115,1,0,0,0,0,false
2010-08-31,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,626,435,188357745,2,0,0,0,0,30,0,114,1,0,0,0,0,false
2010-09-01,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,629,439,190024303,1,0,0,0,0,29,0,113,1,0,0,0,0,false
2010-09-02,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1117,699,231683665,2,1,1,24856,0,37,0,115,1,0,0,0,0,false
2010-09-03,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,634,439,192270699,0,0,0,0,0,28,0,113,0,0,0,0,0,false
2010-09-04,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,632,436,190074168,0,0,0,0,0,28,0,114,0,0,0,0,0,false
2010-09-05,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1200,733,237839531,0,0,0,0,0,37,0,116,0,0,0,0,0,false
2010-09-06,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,632,439,191160086,0,0,0,0,0,30,0,114,0,0,0,0,0,false
2010-09-07,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,617,431,188380137,0,0,0,0,0,28,0,111,0,0,0,0,0,false
2010-09-08,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1098,693,230423860,1,1,1,327171,0,33,1,115,0,0,0,0,0,false
2010-09-09,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,626,438,189356625,0,0,0,0,0,29,0,113,0,0,0,0,0,false
2010-09-10,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,626,434,191397798,0,0,0,0,0,29,0,113,0,0,0,0,0,false
2010-09-11,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1211,740,239121875,0,0,0,0,0,36,0,116,0,0,0,0,0,false
2010-09-12,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,629,437,191048703,0,0,0,0,0,29,0,115,0,0,0,0,0,false
2010-09-13,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,626,439,192151847,0,0,0,0,0,30,0,115,0,0,0,0,0,false
2010-09-14,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1123,700,231501523,0,0,0,0,0,33,0,117,0,0,0,0,0,false
2010-09-15,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,629,439,191531348,0,0,0,0,0,28,0,115,0,0,0,0,0,false
2010-09-16,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,627,437,190080922,0,0,0,0,0,31,0,113,0,0,0,0,0,false
2010-09-17,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1208,741,240221229,0,0,0,0,0,36,0,117,0,0,0,0,0,false
2010-09-18,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,622,435,190566182,1,0,0,0,0,32,0,116,1,0,0,0,0,false
2010-09-19,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,626,435,190631049,0,0,0,0,0,30,0,115,0,0,0,0,0,false
2010-09-20,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1108,701,233008649,2,0,0,0,0,38,0,116,0,0,0,0,0,false
2010-09-21,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,620,428,189857826,2,0,0,0,0,27,0,114,0,0,0,0,0,false
2010-09-22,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,621,428,189566327,0,0,0,0,0,28,0,112,0,0,0,0,0,false
2010-09-23,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1192,728,239382766,0,0,0,0,0,37,0,115,0,0,0,0,0,false
2010-09-24,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,632,439,188621099,0,0,0,0,0,32,0,114,0,0,0,0,0,false
2010-09-25,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,628,437,189085079,0,0,0,0,0,31,0,115,0,0,0,0,0,false
2010-09-26,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1112,696,230694574,0,0,0,0,0,33,0,115,0,0,0,0,0,false
2010-09-27,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,623,432,187240573,1,0,0,0,0,28,0,112,0,0,0,0,0,false
2010-09-28,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,621,428,187157142,0,0,0,0,0,29,0,115,0,0,0,0,0,false
2010-09-29,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1201,726,238965815,2,0,0,0,0,37,0,117,0,0,0,0,0,false
2010-09-30,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,623,431,187811286,1,0,0,0,0,31,0,117,0,0,0,0,0,false
2010-10-01,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,623,431,187191926,0,0,0,0,0,30,0,114,0,0,0,0,0,false
2010-10-02,2010,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1116,702,232824919,0,0,0,0,0,37,0,117,0,0,0,0,0,false
